src_ip,dst_ip,src_port,dst_port,protocol,protocol_name,packet_count,total_bytes,flow_duration,packet_rate,byte_rate,avg_pkt_size,std_pkt_size,min_pkt_size,max_pkt_size,avg_iat,std_iat,burstiness,entropy,is_outbound,suspicious_port,start_time,end_time,label,attack_type
192.168.8.126,22.66.91.11,53450,993,6,TCP,453,78230,23.79657486497593,19.036353028549943,3287.4478971820354,172.69315673289182,236.1579253127294,40.0,1500.0,0.05253107034211022,1.8834951049947375,0.5969772622492435,5.164789779623964,1,0,1703992171.5153549,1701630076.221848,benign,benign
192.168.185.90,145.111.67.213,58179,443,6,TCP,19678,28060375,3277.910519519898,6.0032145120551235,8560.445696397437,1425.976979367822,382.6992777081995,40.0,1500.0,0.16657742247788893,0.009619654047917507,0.4796473352218904,7.980051396182269,1,1,1704847856.335807,1706447234.404645,exfiltration,https_upload
192.168.112.13,242.169.29.52,58512,587,6,TCP,231,87722,52.25025213991252,4.42103129725465,1678.8818504665473,379.74891774891773,245.57969277509196,40.0,1500.0,0.226191567705249,1.0563813777470987,1.2859834956373823,4.875046446482845,1,0,1706708032.4381595,1701412645.3182924,benign,benign
192.168.27.202,233.250.26.143,59365,587,6,TCP,77,119188,47.83142932477057,1.6098201765449613,2491.834379247284,1547.8961038961038,39.84186252485442,40.0,1500.0,0.6211873938281892,1.9370329433368028,1.0509288778478603,4.475119596486927,0,0,1707524691.1833382,1706757653.0855384,benign,benign
192.168.155.45,10.168.7.104,63821,5432,6,TCP,47,55997,70.80158784810929,0.6638269201084747,790.9003413896651,1191.4255319148936,211.69557513535585,40.0,1500.0,1.5064167627257297,0.2275210987652903,0.20449151123776815,5.172467882694067,0,0,1708069189.800609,1707230879.883385,benign,benign
192.168.147.98,94.213.220.133,55263,5432,6,TCP,452,124788,19.79819987894754,22.830358454994446,6302.997280712051,276.07964601769913,60.25954036981567,40.0,1500.0,0.04380132716581314,1.1685126624546585,0.6887952140522374,5.640509179794432,1,0,1700698385.924935,1701952787.7341292,benign,benign
192.168.135.29,214.67.176.67,61837,53,17,UDP,24,2236,20.029537072497636,1.1982303891064048,111.6351312517467,93.16666666666667,11.311407216805287,60.0,512.0,0.8345640446874015,0.2779392996777034,2.235988285463713,7.924632308709131,1,1,1707716448.9221363,1700523831.157615,exfiltration,dns_tunneling
192.168.52.132,41.233.41.199,63022,31337,6,TCP,2294,1821816,627.4231517399553,3.6562246605633417,2903.648032349113,794.1656495204883,139.0219022150598,40.0,1500.0,0.2735061690235202,0.007772491730648115,1.4438511907552587,7.958653446032348,1,1,1703425449.226156,1700066972.2523541,exfiltration,covert_high_entropy
192.168.86.75,129.174.47.184,64694,22,6,TCP,192,153716,48.394926028160754,3.9673580632869694,3176.283396126145,800.6041666666666,102.76682130503455,40.0,1500.0,0.2520569063966706,1.484036644409566,0.2490858566101616,5.831263706567803,1,0,1701380617.289519,1704173388.5997133,benign,benign
192.168.25.216,15.145.68.55,49839,993,6,TCP,153,52842,55.98644648396978,2.732804269758529,943.8355766181712,345.37254901960785,109.36858584975577,40.0,1500.0,0.3659244868233319,0.07891977569710347,0.7924403135642341,4.264546145984391,1,0,1701239380.5444088,1702384707.072715,benign,benign
192.168.155.54,165.9.24.11,61180,22,6,TCP,479,94697,30.871089739141112,15.516135129907035,3067.497804586235,197.6972860125261,131.7477502926494,40.0,1500.0,0.0644490391213802,1.175027050174197,0.1362073635328974,3.9863136931974745,0,0,1704959913.5413525,1706252521.6457882,benign,benign
192.168.112.234,60.86.128.86,56593,443,6,TCP,35271,7382435,1583.8060742929915,22.2697718947346,4661.198817093505,209.30608715375237,315.89025575937654,40.0,1500.0,0.04490391750426672,0.0032821653835981503,0.9818678734821606,7.980815032165999,1,1,1705581894.973208,1706988725.758673,exfiltration,https_upload
192.168.1.205,153.177.139.28,64451,1337,6,TCP,2753,1732110,735.361398158128,3.743737442426928,2355.4540724308413,629.1718125681075,39.86489869211189,40.0,1500.0,0.26711274905852816,0.03977913997622323,0.8199337087901098,7.965625689752185,1,1,1703363023.0955174,1700465823.7628427,exfiltration,covert_high_entropy
192.168.112.89,77.27.231.247,61497,53,17,UDP,55,5120,21.397719508519646,2.5703673692003197,239.2778350964661,93.0909090909091,9.095140547780218,60.0,512.0,0.3890494456094481,0.12279619548757983,2.8081525825623377,7.962428581952448,1,1,1700240999.4154317,1709541318.038964,exfiltration,dns_tunneling
192.168.46.39,212.5.16.18,57934,443,6,TCP,64,30564,39.17220492609245,1.6338115283719925,780.2471180181498,477.5625,210.87444839567996,40.0,1500.0,0.6120657019701945,0.1161228470901222,0.9867974789073604,3.390090873937261,1,0,1708335452.237741,1707976604.1482978,benign,benign
192.168.126.73,160.223.61.14,55033,443,6,TCP,17,180365,108.230980375636,0.15707147751039766,1666.4821788919337,10609.70588235294,165.6802363486228,40.0,1500.0,6.366528257390352,0.6802888577505428,0.7674279575304009,4.913859038951198,0,0,1702643162.52331,1701300925.0612888,benign,benign
192.168.163.144,127.3.78.95,62812,22,6,TCP,315,163664,73.17748139636115,4.304602918674157,2236.535022482182,519.568253968254,144.27191008659725,40.0,1500.0,0.23230946475035283,0.9990229368809416,0.9702075730795902,3.935962468960321,1,0,1704342095.98834,1708670777.0042284,benign,benign
192.168.215.74,141.40.31.177,50068,587,6,TCP,112,157855,60.94580225941005,1.8376983458726588,2590.088146319005,1409.419642857143,296.0219165126338,40.0,1500.0,0.5441589487447326,0.3586124885237789,0.5697686517373477,4.4132947813626915,0,0,1703744716.081974,1700973445.6136367,benign,benign
192.168.73.179,30.188.6.110,57615,6667,6,TCP,4986,3751902,38.94499642321311,128.02671608484476,96338.48618775797,752.4873646209386,394.70569418574047,40.0,1500.0,0.007810869719858226,0.08918493508648644,1.7155520878019144,7.962598084530712,1,1,1700073304.90121,1702979923.8922753,exfiltration,covert_high_entropy
192.168.40.26,197.16.19.5,55209,443,6,TCP,13568,40359824,3406.3994288428958,3.9830913207406367,11848.23589924968,2974.6332547169814,210.16485206423158,40.0,1500.0,0.25106127865882194,0.0038272377051951595,1.016660232048824,7.981497003932025,1,1,1704417259.8402076,1700841211.1118836,exfiltration,https_upload
192.168.54.154,107.29.22.166,64462,8080,6,TCP,255,14149,1.2024606221926768,212.0651564747373,11766.705486121797,55.48627450980392,102.27171881351293,40.0,1500.0,0.0047155318517359875,0.1648890933704735,0.2955783065967058,3.8086714327172206,1,0,1703579089.325349,1708134342.7519221,benign,benign
192.168.118.113,56.39.225.99,54957,53,17,UDP,33,1952,22.76698835704017,1.4494670741022937,85.73817359538415,59.15151515151515,11.010811051281875,60.0,512.0,0.6899087380921264,0.2922096866965534,3.76510749889487,7.891670605132761,1,1,1708705570.5073376,1708095948.7361844,exfiltration,dns_tunneling
192.168.242.30,80.222.56.89,60412,53,17,UDP,14,3112,9.342301448754162,1.4985600793118234,333.10849762988533,222.28571428571428,18.208592295000823,60.0,512.0,0.6673072463395829,0.11257140794824835,3.115924671021306,7.93652284733691,1,1,1707650487.0877278,1703304781.3126352,exfiltration,dns_tunneling
192.168.106.85,94.48.12.203,62677,443,6,TCP,23009,1095675,1819.1552914118417,12.648178035500628,602.2987730473793,47.619409796166714,464.6421270790462,40.0,1500.0,0.07906277071632152,0.003567991572181053,0.8927604964117697,7.9833652572228315,1,1,1700223965.4556222,1703915728.4576879,exfiltration,https_upload
192.168.54.162,126.3.54.12,62462,53,17,UDP,41,6134,22.21263865628645,1.8457960188532798,276.14909218648825,149.609756097561,6.686381386647282,60.0,512.0,0.541771674543572,0.11675120064147422,1.7062763474242157,7.969621204068566,1,1,1705889032.4856644,1707054363.4830956,exfiltration,dns_tunneling
192.168.94.213,82.68.164.247,59248,8443,6,TCP,506,2700805,37.65878438954187,13.43644008170694,71717.79556299311,5337.559288537549,336.6496481581491,40.0,1500.0,0.074424475078146,0.0287887427268996,2.1935672451765647,7.963181308784799,1,1,1708460404.0296013,1704242062.9336708,exfiltration,covert_high_entropy
192.168.158.45,123.49.113.37,59289,8080,6,TCP,366,20408,13.22816992043826,27.668226383644317,1542.768207752495,55.759562841530055,138.6641765999831,40.0,1500.0,0.03614254076622475,0.4998648068710854,0.7011927362301393,6.433891774670962,1,0,1706735218.5106173,1702817014.8167737,benign,benign
192.168.42.206,217.131.63.206,62906,53,17,UDP,39,7259,23.265306275455256,1.6763157784492502,312.00964707084887,186.12820512820514,29.060069394336587,60.0,512.0,0.596546314755263,0.11834072143616739,3.340164139466812,7.9767483352432595,1,1,1700138956.9117553,1709217445.2903564,exfiltration,dns_tunneling
192.168.95.169,232.45.247.207,50267,80,6,TCP,55,16196,114.04004488073844,0.48228672706607817,142.0202878465855,294.4727272727273,293.71900750698364,40.0,1500.0,2.0734553614679716,1.9850743908794946,0.2062007908864393,3.9781175928639003,1,0,1706579636.0127807,1702730544.6733694,benign,benign
192.168.192.36,11.150.56.190,50089,4444,6,TCP,2860,1868442,780.9427628514943,3.662240225592389,2392.5466613938092,653.3013986013985,345.98914331358975,40.0,1500.0,0.2730569100879351,0.011076866731754873,1.0132562270140655,7.956253891496743,1,1,1708907619.1377645,1706257932.9513347,exfiltration,covert_high_entropy
192.168.111.163,222.211.193.42,57669,5432,6,TCP,96,139135,84.38011085817385,1.1377088631864547,1648.9075279109102,1449.3229166666667,145.89121717192975,40.0,1500.0,0.8789594881059776,1.9198428941963144,1.4390470305677316,4.447774786563356,1,0,1707601479.2648644,1708990937.5960898,benign,benign
192.168.37.202,132.50.86.175,51724,443,6,TCP,78,186024,93.20487427515134,0.8368661039092781,1995.861283507943,2384.923076923077,13.424635571911338,40.0,1500.0,1.1949342855788634,0.4966460363301086,1.3796280885938368,6.196833872967355,0,0,1709697937.0775073,1701007699.0246232,benign,benign
192.168.147.233,196.51.11.228,64597,8080,6,TCP,457,134791,39.24542382489169,11.644669759182076,3434.566042691272,294.9474835886214,23.527602234997694,40.0,1500.0,0.08587620092974112,1.1779281902742849,0.9054950684412306,6.071118840101629,1,0,1701484430.5184898,1701793736.1265838,benign,benign
192.168.29.75,238.132.161.66,60714,993,6,TCP,193,197012,79.09440983978845,2.440121879547944,2490.8460711580287,1020.7875647668394,52.379267717114935,40.0,1500.0,0.40981559502481063,1.1312248028411116,0.44339716713694666,4.62423110465668,0,0,1702936081.0394156,1704990321.0418973,benign,benign
192.168.18.63,182.123.191.11,57558,1337,6,TCP,4815,4413145,390.5417251073972,12.329028348189675,11300.060188924512,916.5410176531672,219.67948906897192,40.0,1500.0,0.0811093925456692,0.09439116711627975,2.569814412035311,7.964276806878739,1,1,1702246057.4698029,1701759726.5265393,exfiltration,covert_high_entropy
192.168.239.149,118.189.124.16,53964,53,17,UDP,54,7217,5.802732785636698,9.305960138930457,1243.7243393085391,133.64814814814815,24.83919346734575,60.0,512.0,0.10745801454882774,0.35146012883848227,3.660656588004204,7.9729067356846715,1,1,1704238588.2708428,1708162592.8397331,exfiltration,dns_tunneling
192.168.81.57,138.205.4.6,64869,443,6,TCP,269,187111,30.5800242084007,8.796592120620442,6118.7328932394485,695.5799256505576,176.92581173195342,40.0,1500.0,0.11368038739182416,1.1787273305738575,0.39605958725534685,4.803775220902855,1,0,1707372645.2009184,1700951607.4041388,benign,benign
192.168.184.73,164.69.250.165,58274,80,6,TCP,163,135271,60.080983005988955,2.7130048784946132,2251.4778093180666,829.8834355828221,133.4826984440981,40.0,1500.0,0.3685949877668034,0.319214795711606,1.4466089955410637,4.190864121034128,0,0,1702239262.0245056,1704061127.7475505,benign,benign
192.168.66.95,225.58.48.148,50786,587,6,TCP,238,165902,17.890635381127964,13.303049049395732,9273.119510053994,697.0672268907563,90.15970954722596,40.0,1500.0,0.07517073689549565,1.312428006552587,0.7370568547102785,4.989112083737911,0,0,1701456405.4050446,1700013198.984553,benign,benign
192.168.28.107,3.98.192.45,52359,53,17,UDP,54,2153,14.215444432884913,3.798685314057474,151.45499039195818,39.870370370370374,29.471632515488494,60.0,512.0,0.26324897097935024,0.11672456540373133,2.2290151630203554,7.916699421422348,1,1,1707168110.3524945,1709157246.8391306,exfiltration,dns_tunneling
192.168.102.158,150.180.13.153,54253,443,6,TCP,42618,29168227,2050.7780605886214,20.781380891000772,14223.005190346163,684.4109765826646,99.74305989650634,40.0,1500.0,0.04811999766738517,0.002026350310220239,0.45782031291856257,7.980823092475006,1,1,1706586408.0801663,1706978559.734539,exfiltration,https_upload
192.168.107.153,39.202.116.44,50643,443,6,TCP,1827,544811,46668.405174811705,0.03914854157017744,11.674086525117646,298.19978106185005,10.560226161966323,40.0,200.0,25.543735727866288,32.04143537970042,2.2112255691117717,7.901697060281755,1,1,1701912277.09279,1707824402.2005477,suspicious,slow_exfil
192.168.244.43,197.64.147.123,53407,25,6,TCP,251,47389,118.50651920667873,2.118026937929456,399.8851735519481,188.800796812749,263.8773178555098,40.0,1500.0,0.4721375267198356,0.02262145362303648,0.4184159535115064,5.970985435375123,1,0,1705861571.5523407,1705608845.242267,benign,benign
192.168.88.232,81.127.13.68,54201,1337,6,TCP,2432,4886082,674.2818059800957,3.6068005668119585,7246.350052257281,2009.079769736842,74.62222982395502,40.0,1500.0,0.2772540320641841,0.051984569743902025,1.5716741783753037,7.9614930884590365,1,1,1702697233.6221514,1702623297.9954238,exfiltration,covert_high_entropy
192.168.183.245,87.28.100.152,59474,80,6,TCP,469,30964,55.22150690583882,8.493067760713544,560.7235610719279,66.02132196162047,177.64450412953045,40.0,1500.0,0.11774308508707639,1.9130292085615879,0.5777946289430805,3.7297602480561594,0,0,1707487663.7321107,1704474695.2834888,benign,benign
192.168.222.244,236.199.252.146,62381,4444,6,TCP,1620,1003426,809.5664865859303,2.001070976680119,1239.4608924976699,619.3987654320988,297.8356703436625,40.0,1500.0,0.4997323991271175,0.0417039624567716,0.9523451828366596,7.961269516805864,1,1,1705277946.1807756,1703946456.3197236,exfiltration,covert_high_entropy
192.168.75.91,23.81.32.61,61879,443,6,TCP,536,112273,72707.78851366344,0.007371975010617651,1.5441674447146931,209.46455223880596,11.566823925957301,40.0,200.0,135.64885916728255,3.2513983553953905,4.688335072172908,7.893143840953121,1,1,1705022444.2459161,1706456751.7913299,suspicious,slow_exfil
192.168.251.43,30.157.90.48,50435,443,6,TCP,33042,13484147,2658.153985169388,12.43043111285159,5072.748635042201,408.09112644513044,299.7073690385557,40.0,1500.0,0.08044773273922244,0.007566583217123485,0.8355341874109661,7.983500703102542,1,1,1707413546.1662037,1705444634.7832384,exfiltration,https_upload
192.168.71.212,77.68.218.219,64013,6667,6,TCP,4331,2295802,890.0660029087829,4.8659312745864485,2579.361522063754,530.085892403602,370.19883827444266,40.0,1500.0,0.20551050632851142,0.05742697523685883,1.395871015869641,7.967137248696653,1,1,1708243715.5979025,1709679342.5027194,exfiltration,covert_high_entropy
192.168.185.245,76.1.165.163,56295,31337,6,TCP,242,3680542,393.5174759462642,0.6149663351496127,9352.93150869515,15208.851239669422,346.8574827562106,40.0,1500.0,1.6261052725052239,0.05132468330610008,1.3709450214251215,7.961663386168224,1,1,1701407648.182662,1706654708.872109,exfiltration,covert_high_entropy
192.168.244.184,241.5.17.168,58254,25,6,TCP,438,117332,86.56354153010733,5.059866916924383,1355.4436189419446,267.8812785388128,36.15711753235545,40.0,1500.0,0.19763365646143227,1.1364339494210747,0.6461535974380072,3.625200166311848,0,0,1706481168.050242,1707312003.2646816,benign,benign
192.168.134.65,29.230.178.42,53715,8443,6,TCP,3143,3950243,215.76031854982813,14.567090098516651,18308.477789384255,1256.838370983137,64.07354504887559,40.0,1500.0,0.06864789008903217,0.06513618058382019,2.251702122148955,7.962641727955203,1,1,1709413746.118873,1709536833.73316,exfiltration,covert_high_entropy
192.168.107.225,205.86.241.197,51243,587,6,TCP,456,45519,20.614936854014783,22.119883423809444,2208.0591525622413,99.82236842105263,224.70466352457294,40.0,1500.0,0.04520819485529558,0.5656358000957956,0.28989847614620723,6.294313948662602,0,0,1706781912.1790361,1704698079.1080928,benign,benign
192.168.143.14,242.69.93.28,60558,993,6,TCP,102,88669,30.5395839644115,3.3399276204568804,2903.4121782185407,869.3039215686274,194.70888531852384,40.0,1500.0,0.2994076859256029,1.0624596472244676,1.2357670829931917,5.965422672097702,0,0,1705674881.6433706,1702326692.8966022,benign,benign
192.168.63.49,46.138.177.166,63651,53,17,UDP,44,5735,21.019204111161876,2.0933237893928904,272.8457257310961,130.3409090909091,9.608016716718229,60.0,512.0,0.4777091843445881,0.0773885680116513,2.4866412775986175,7.967641887864312,1,1,1704352435.6166728,1704927922.3267837,exfiltration,dns_tunneling
192.168.24.114,81.52.31.223,59215,5432,6,TCP,244,3797,64.11896299838723,3.805426485237094,59.21805067395592,15.561475409836065,108.95925334986404,40.0,1500.0,0.26278263523929196,1.0561128252914735,1.0372722634982399,3.551190041414894,1,0,1707828577.1664543,1700801531.0787125,benign,benign
192.168.23.172,250.215.148.11,65337,5432,6,TCP,307,132058,41.13220999416715,7.46373705773492,3210.5739034865087,430.15635179153094,268.8214300093246,40.0,1500.0,0.13398114004614706,1.499487619226812,1.4885308030966795,3.620324254372454,0,0,1705314138.1159725,1706599971.173139,benign,benign
192.168.70.167,181.135.103.107,61636,587,6,TCP,12,17651,59.15344320163326,0.20286224014206958,298.3934500623059,1470.9166666666667,108.94970198765041,40.0,1500.0,4.929453600136105,1.0440054066424658,1.3918993917188385,6.124712547562174,1,0,1703130580.019067,1708855940.8928132,benign,benign
192.168.39.12,96.146.150.146,62055,9001,6,TCP,1169,4975066,210.86644919831423,5.543793260826368,23593.445135129507,4255.830624465355,372.55832550168736,40.0,1500.0,0.1803819069275571,0.021560627983311053,2.173084701286698,7.961162319804618,1,1,1705171090.1173077,1700103281.6133525,exfiltration,covert_high_entropy
192.168.40.180,225.153.34.44,49726,5432,6,TCP,347,71749,100.17590397656538,3.4639068501061425,716.230122732754,206.76945244956772,219.1057669422818,40.0,1500.0,0.28869136592670136,1.6955833926365904,0.8202626780499167,3.2595201278811565,1,0,1703368605.1272738,1702384708.2763,benign,benign
192.168.67.234,249.45.80.142,51529,443,6,TCP,1976,1975376,81709.63861193873,0.02418319348326286,24.175556685320775,999.6842105263158,14.970876483872848,40.0,200.0,41.35103168620381,30.265958129704167,1.6991430779990218,7.904227519176243,1,1,1701132998.232547,1706771210.5527592,suspicious,slow_exfil
192.168.159.234,150.24.204.37,62549,443,6,TCP,556,1206621,81560.1564533163,0.006817054112914132,14.794245774781588,2170.181654676259,6.82748776149227,40.0,200.0,146.69092887287104,17.523613860821566,4.950437569841588,7.907232422483544,1,1,1709622356.4618573,1706023895.6633332,suspicious,slow_exfil
192.168.178.30,103.138.146.69,49607,8080,6,TCP,56,111320,70.88018299823672,0.7900656802959031,1570.5377059024988,1987.857142857143,287.78110995215724,40.0,1500.0,1.2657175535399414,0.5805215084863221,0.2972472064764321,4.413988041135351,1,0,1708568915.4138572,1708632083.453883,benign,benign
192.168.221.150,90.219.244.81,57694,25,6,TCP,305,64460,92.145206502301,3.3099931247360517,699.548055149134,211.34426229508196,285.80300771013793,40.0,1500.0,0.3021154311550852,1.5966254721015016,1.3418546284627737,3.9375646072704127,0,0,1703852470.6089044,1709965052.918369,benign,benign
192.168.82.206,73.42.196.23,61723,53,17,UDP,37,7096,24.723188461127616,1.4965707217811033,287.01799572320834,191.78378378378378,19.62168402007877,60.0,512.0,0.6681942827331788,0.23708676271867557,1.6932593414455275,7.973775601690609,1,1,1705417754.7366962,1702714893.8634655,exfiltration,dns_tunneling
192.168.64.32,68.67.76.232,52680,53,17,UDP,48,5663,26.02232237166102,1.8445701853372334,217.62085332426568,117.97916666666667,11.800884708981409,60.0,512.0,0.5421317160762712,0.49869645866943696,1.7555232702442587,7.968803241325939,1,1,1706115430.1060712,1707880750.875791,exfiltration,dns_tunneling
192.168.253.159,243.166.215.45,50075,993,6,TCP,42,1826,22.611962682422533,1.8574239038811438,80.75371544016592,43.476190476190474,223.7237385061553,40.0,1500.0,0.5383800638672032,0.9793311122143735,0.5765119561825632,5.506719781920127,1,0,1701665548.4928818,1702899621.3064935,benign,benign
192.168.119.211,249.162.170.59,62982,443,6,TCP,68,61325,89.30352695049591,0.761448089700811,686.7030014838564,901.8382352941177,137.0747146819333,40.0,1500.0,1.3132871610367045,1.9109218029952417,0.37933502929377816,3.162118429085787,0,0,1708903347.3477037,1708917180.3101053,benign,benign
192.168.124.44,49.203.117.160,58373,8080,6,TCP,67,165090,75.30756530239888,0.8896848507976628,2192.2100301221813,2464.0298507462685,59.50107003640137,40.0,1500.0,1.1239935119761029,0.8687388542036877,0.2803721198677337,6.231597440055825,1,0,1709600821.0798535,1700626987.8160055,benign,benign
192.168.179.191,8.129.21.184,62816,80,6,TCP,11,139724,67.44548087379701,0.16309469303930144,2071.6584445657595,12702.181818181818,192.39492497720536,40.0,1500.0,6.1314073521633645,1.22526621917711,1.156398413615484,3.442973272433861,1,0,1708424550.0145266,1708690546.6945004,benign,benign
192.168.115.130,82.1.122.39,65175,80,6,TCP,493,18556,1.9574924565331486,251.85282239765885,9479.47458906888,37.63894523326572,147.71428257795412,40.0,1500.0,0.003970572934144318,0.2627117029808516,0.1724100883329475,5.949291176013686,1,0,1702658094.1327507,1705040640.0364366,benign,benign
192.168.86.77,139.183.33.114,56369,587,6,TCP,170,130763,92.49313978308471,1.8379741502849258,1413.7589047865163,769.1941176470589,253.9145015270792,40.0,1500.0,0.5440772928416748,1.1534610434552957,0.4968271970408059,4.965500999704479,0,0,1703286043.3431892,1705716690.7718859,benign,benign
192.168.31.202,160.199.14.96,53536,80,6,TCP,246,133805,67.52873933468992,3.642893417286532,1981.4526573171725,543.9227642276422,75.98917195765155,40.0,1500.0,0.2745070704662192,1.16123326552466,0.21377057152653142,4.370070322553941,1,0,1704346042.841186,1701827332.0047505,benign,benign
192.168.10.229,13.122.229.249,49521,587,6,TCP,63,70422,58.84206590594225,1.0706626123682352,1196.7968648919978,1117.8095238095239,90.13837418751196,40.0,1500.0,0.9340010461260675,0.8340058295467433,0.9157821145016581,5.955169109229616,0,0,1705459297.4131322,1705679793.0589604,benign,benign
192.168.141.226,107.225.160.122,52673,993,6,TCP,175,114075,18.45767902894494,9.481148725447479,6180.354519173836,651.8571428571429,228.77693234098726,40.0,1500.0,0.10547245159397109,0.7776415629418566,0.582395605569129,6.216599947187264,0,0,1703907820.1255927,1705590713.7131922,benign,benign
192.168.189.57,84.41.132.220,61505,4444,6,TCP,1706,3045682,654.4334207094738,2.6068350820936357,4653.921856096781,1785.2766705744432,43.56901901654244,40.0,1500.0,0.38360692890356024,0.08179134981542961,1.3232947524345824,7.961097974138867,1,1,1704304198.2461934,1701316948.8671901,exfiltration,covert_high_entropy
192.168.237.247,9.45.230.9,57124,587,6,TCP,75,107192,34.772685381905475,2.1568653434809915,3082.649465312192,1429.2266666666667,98.74194939636598,40.0,1500.0,0.46363580509207303,0.7874466811906803,0.21330886552079042,3.875350356047713,1,0,1704040652.1445332,1709722213.8736258,benign,benign
192.168.190.194,146.212.111.48,51631,80,6,TCP,78,184660,21.38431590757094,3.6475330956172765,8635.300787649823,2367.4358974358975,103.73011395290703,40.0,1500.0,0.27415789625090947,1.182564156290717,0.9705146713200272,3.353329197543397,0,0,1706867539.5854146,1709051929.5895226,benign,benign
192.168.215.172,156.152.101.89,53346,80,6,TCP,320,192732,49.23666273194006,6.499221966813248,3914.400150337034,602.2875,146.68631087245848,40.0,1500.0,0.1538645710373127,1.4412403717558473,1.433932796945657,4.5011714226025425,0,0,1705318269.4768097,1706359678.0156782,benign,benign
192.168.20.121,213.74.75.179,62689,8443,6,TCP,1322,3526120,353.2459923950767,3.742434531349053,9982.052382511742,2667.2617246596064,80.30729593179042,40.0,1500.0,0.26720574311276607,0.004560401807613482,1.5072397320806594,7.965388992288554,1,1,1706374690.480802,1700359705.072908,exfiltration,covert_high_entropy
192.168.249.53,2.228.167.175,53905,53,17,UDP,52,7182,28.020138472968068,1.8558081020965003,256.3156497934051,138.1153846153846,15.191329467802879,60.0,512.0,0.5388488167878475,0.15335234049644442,3.576495529259748,7.974645474593608,1,1,1704939599.3429794,1701353100.1093538,exfiltration,dns_tunneling
192.168.75.185,45.19.44.161,60483,5432,6,TCP,119,1864,31.22603577048545,3.810922426229898,59.69377649153387,15.663865546218487,286.1719610299412,40.0,1500.0,0.2624036619368525,0.7791794325046768,1.1823801186124816,6.21756316130609,0,0,1708240637.1880708,1707233977.6484425,benign,benign
192.168.179.27,95.128.170.25,62469,993,6,TCP,73,85968,97.23685803195042,0.7507441260186895,884.1091921311602,1177.6438356164383,265.55763254479564,40.0,1500.0,1.3320117538623346,1.0944854401844608,1.2478391705475813,4.856207561637982,0,0,1704745300.8918788,1708654331.6412046,benign,benign
192.168.129.5,54.33.51.25,61964,587,6,TCP,463,115706,18.348261900037947,25.233997777143262,6306.101396980861,249.9049676025918,204.83705594513992,40.0,1500.0,0.03962907537805172,1.2947278860935052,0.4737824411762209,5.046548541845302,1,0,1700230699.5348933,1701299476.489982,benign,benign
192.168.203.97,77.219.112.8,60901,3306,6,TCP,106,30783,52.26550088517635,2.0281064603757377,588.9735959410032,290.4056603773585,257.96985862575224,40.0,1500.0,0.4930707630677014,1.802717813387182,1.1589936577085354,6.127782917549935,0,0,1706698658.168957,1708155058.7373512,benign,benign
192.168.139.212,169.219.122.86,65437,443,6,TCP,1183,196912,23807.50547663576,0.04969021223836214,8.271005132950437,166.45139475908707,26.877988039805576,40.0,200.0,20.12468763874536,19.46974763838234,4.143340469099855,7.910942099228383,1,1,1709466862.1489937,1700875088.8856928,suspicious,slow_exfil
192.168.129.172,41.125.210.99,60437,53,17,UDP,22,5623,5.857091565886951,3.756130453574102,960.0327972930534,255.5909090909091,10.00172318484683,60.0,512.0,0.26623143481304323,0.21022466062294998,2.713332852474898,7.967357902318669,1,1,1701817060.6605568,1701704256.2679553,exfiltration,dns_tunneling
192.168.7.114,23.59.251.111,50551,53,17,UDP,17,7226,1.1003281711631132,15.44993616043655,6567.131687959677,425.05882352941177,20.47835335476954,60.0,512.0,0.06472518653900666,0.44019200707893164,2.7732345881489193,7.971820280718366,1,1,1708885666.5575113,1709240772.3855958,exfiltration,dns_tunneling
192.168.54.146,197.102.224.195,63202,53,17,UDP,37,4659,2.7698951970851735,13.357906118230025,1682.0130974279375,125.91891891891892,18.870919896948237,60.0,512.0,0.07486203235365334,0.24943450165802653,1.6985335395077572,7.958410536197661,1,1,1706904752.3537831,1707374822.5855029,exfiltration,dns_tunneling
192.168.158.158,65.35.82.170,63048,4444,6,TCP,949,4891889,219.76706230514185,4.318208516080239,22259.42754427739,5154.782929399368,38.5992670366715,40.0,1500.0,0.2315775156007817,0.06518761766574688,1.0235402181686868,7.964770936291304,1,1,1708076280.4317734,1706563629.9583445,exfiltration,covert_high_entropy
192.168.97.181,9.245.130.166,59720,8080,6,TCP,271,114776,47.75844983795777,5.674388530605381,2403.260582984366,423.52767527675275,125.31907044585571,40.0,1500.0,0.17623044220648623,0.18033613510956298,1.3932083616509117,5.659592465585261,0,0,1701286680.2274618,1705457058.9372504,benign,benign
192.168.61.67,162.22.154.215,50574,3306,6,TCP,218,162683,0.21694006431571908,1004.8858457179139,749898.367151043,746.2522935779816,221.74741559605448,40.0,1500.0,0.0009951379097051334,1.976396049873375,0.7748276733887299,4.70727947221131,0,0,1703712405.2994144,1706058329.6302578,benign,benign
192.168.125.88,159.94.125.36,55485,22,6,TCP,321,191800,40.1902585818228,7.987010069777989,4772.300720820618,597.5077881619937,139.556640220971,40.0,1500.0,0.12520329776268785,0.6193853301545704,0.3314857554205669,4.021082859344264,0,0,1703734103.981785,1704809098.5946152,benign,benign
